"module","gene"
"hepatic_lipid_dysregulation_module","ALDH1A1"
"hepatic_lipid_dysregulation_module","ALDH3A1"
"hepatic_lipid_dysregulation_module","ALDH3A2"
"hepatic_lipid_dysregulation_module","ALDH9A1"
"hepatic_lipid_dysregulation_module","ALDOA"
"hepatic_lipid_dysregulation_module","AOC3"
"hepatic_lipid_dysregulation_module","APEX1"
"hepatic_lipid_dysregulation_module","AQP7"
"hepatic_lipid_dysregulation_module","AUH"
"hepatic_lipid_dysregulation_module","BCKDHB"
"hepatic_lipid_dysregulation_module","BLVRA"
"hepatic_lipid_dysregulation_module","BMPR1B"
"hepatic_lipid_dysregulation_module","BPHL"
"hepatic_lipid_dysregulation_module","CA2"
"hepatic_lipid_dysregulation_module","CA4"
"hepatic_lipid_dysregulation_module","CA6"
"hepatic_lipid_dysregulation_module","CBR1"
"hepatic_lipid_dysregulation_module","CBR3"
"hepatic_lipid_dysregulation_module","CD1D"
"hepatic_lipid_dysregulation_module","CEL"
"hepatic_lipid_dysregulation_module","CIDEA"
"hepatic_lipid_dysregulation_module","CPOX"
"hepatic_lipid_dysregulation_module","CRAT"
"hepatic_lipid_dysregulation_module","CRYZ"
"hepatic_lipid_dysregulation_module","CYP1A1"
"hepatic_lipid_dysregulation_module","D2HGDH"
"hepatic_lipid_dysregulation_module","DECR1"
"hepatic_lipid_dysregulation_module","DLD"
"hepatic_lipid_dysregulation_module","DLST"
"hepatic_lipid_dysregulation_module","ECH1"
"hepatic_lipid_dysregulation_module","ECHS1"
"hepatic_lipid_dysregulation_module","ECI1"
"hepatic_lipid_dysregulation_module","ECI2"
"hepatic_lipid_dysregulation_module","ELOVL5"
"hepatic_lipid_dysregulation_module","ENO2"
"hepatic_lipid_dysregulation_module","ENO3"
"hepatic_lipid_dysregulation_module","EPHX1"
"hepatic_lipid_dysregulation_module","ERP29"
"hepatic_lipid_dysregulation_module","ETFDH"
"hepatic_lipid_dysregulation_module","FH"
"hepatic_lipid_dysregulation_module","FMO1"
"hepatic_lipid_dysregulation_module","G0S2"
"hepatic_lipid_dysregulation_module","GABARAPL1"
"hepatic_lipid_dysregulation_module","GAD2"
"hepatic_lipid_dysregulation_module","GAPDHS"
"hepatic_lipid_dysregulation_module","GCDH"
"hepatic_lipid_dysregulation_module","GLUL"
"hepatic_lipid_dysregulation_module","GPD1"
"hepatic_lipid_dysregulation_module","GPD2"
"hepatic_lipid_dysregulation_module","GRHPR"
"hepatic_lipid_dysregulation_module","GSTZ1"
"hepatic_lipid_dysregulation_module","H2AZ1"
"hepatic_lipid_dysregulation_module","HADH"
"hepatic_lipid_dysregulation_module","HAO2"
"hepatic_lipid_dysregulation_module","HCCS"
"hepatic_lipid_dysregulation_module","HIBCH"
"hepatic_lipid_dysregulation_module","HMGCL"
"hepatic_lipid_dysregulation_module","HPGD"
"hepatic_lipid_dysregulation_module","HSD17B10"
"hepatic_lipid_dysregulation_module","HSD17B11"
"hepatic_lipid_dysregulation_module","HSD17B7"
"hepatic_lipid_dysregulation_module","HSDL2"
"hepatic_lipid_dysregulation_module","HSP90AA1"
"hepatic_lipid_dysregulation_module","HSPH1"
"hepatic_lipid_dysregulation_module","IDH1"
"hepatic_lipid_dysregulation_module","IDH3B"
"hepatic_lipid_dysregulation_module","IDH3G"
"hepatic_lipid_dysregulation_module","IDI1"
"hepatic_lipid_dysregulation_module","IL4I1"
"hepatic_lipid_dysregulation_module","INMT"
"hepatic_lipid_dysregulation_module","KMT5A"
"hepatic_lipid_dysregulation_module","LDHA"
"hepatic_lipid_dysregulation_module","LGALS1"
"hepatic_lipid_dysregulation_module","LTC4S"
"hepatic_lipid_dysregulation_module","MAOA"
"hepatic_lipid_dysregulation_module","MCEE"
"hepatic_lipid_dysregulation_module","MDH1"
"hepatic_lipid_dysregulation_module","MDH2"
"hepatic_lipid_dysregulation_module","METAP1"
"hepatic_lipid_dysregulation_module","MGLL"
"hepatic_lipid_dysregulation_module","MIF"
"hepatic_lipid_dysregulation_module","MIX23"
"hepatic_lipid_dysregulation_module","MLYCD"
"hepatic_lipid_dysregulation_module","NBN"
"hepatic_lipid_dysregulation_module","NCAPH2"
"hepatic_lipid_dysregulation_module","NSDHL"
"hepatic_lipid_dysregulation_module","NTHL1"
"hepatic_lipid_dysregulation_module","ODC1"
"hepatic_lipid_dysregulation_module","OSTC"
"hepatic_lipid_dysregulation_module","PCBD1"
"hepatic_lipid_dysregulation_module","PDHA1"
"hepatic_lipid_dysregulation_module","PDHB"
"hepatic_lipid_dysregulation_module","PRDX6"
"hepatic_lipid_dysregulation_module","PSME1"
"hepatic_lipid_dysregulation_module","PTPRG"
"hepatic_lipid_dysregulation_module","PTS"
"hepatic_lipid_dysregulation_module","RAP1GDS1"
"hepatic_lipid_dysregulation_module","RDH11"
"hepatic_lipid_dysregulation_module","RDH16"
"hepatic_lipid_dysregulation_module","REEP6"
"hepatic_lipid_dysregulation_module","RETSAT"
"hepatic_lipid_dysregulation_module","S100A10"
"hepatic_lipid_dysregulation_module","SDHA"
"hepatic_lipid_dysregulation_module","SDHC"
"hepatic_lipid_dysregulation_module","SDHD"
"hepatic_lipid_dysregulation_module","SERINC1"
"hepatic_lipid_dysregulation_module","SLC22A5"
"hepatic_lipid_dysregulation_module","SMS"
"hepatic_lipid_dysregulation_module","SUCLA2"
"hepatic_lipid_dysregulation_module","SUCLG1"
"hepatic_lipid_dysregulation_module","SUCLG2"
"hepatic_lipid_dysregulation_module","TDO2"
"hepatic_lipid_dysregulation_module","TP53INP2"
"hepatic_lipid_dysregulation_module","UBE2L6"
"hepatic_lipid_dysregulation_module","UGDH"
"hepatic_lipid_dysregulation_module","UROD"
"hepatic_lipid_dysregulation_module","UROS"
"hepatic_lipid_dysregulation_module","VNN1"
"hepatic_lipid_dysregulation_module","XIST"
"hepatic_lipid_dysregulation_module","YWHAH"
"hepatic_lipid_dysregulation_module","ABCA1"
"hepatic_lipid_dysregulation_module","ABCA2"
"hepatic_lipid_dysregulation_module","ABCA3"
"hepatic_lipid_dysregulation_module","ABCA4"
"hepatic_lipid_dysregulation_module","ABCA5"
"hepatic_lipid_dysregulation_module","ABCA6"
"hepatic_lipid_dysregulation_module","ABCA8"
"hepatic_lipid_dysregulation_module","ABCA9"
"hepatic_lipid_dysregulation_module","ABCD1"
"hepatic_lipid_dysregulation_module","ABCD2"
"hepatic_lipid_dysregulation_module","ABCD3"
"hepatic_lipid_dysregulation_module","ABCG4"
"hepatic_lipid_dysregulation_module","AGXT"
"hepatic_lipid_dysregulation_module","AKR1D1"
"hepatic_lipid_dysregulation_module","ALDH8A1"
"hepatic_lipid_dysregulation_module","AMACR"
"hepatic_lipid_dysregulation_module","APOA1"
"hepatic_lipid_dysregulation_module","AQP9"
"hepatic_lipid_dysregulation_module","AR"
"hepatic_lipid_dysregulation_module","ATXN1"
"hepatic_lipid_dysregulation_module","BBOX1"
"hepatic_lipid_dysregulation_module","BCAR3"
"hepatic_lipid_dysregulation_module","BMP6"
"hepatic_lipid_dysregulation_module","CAT"
"hepatic_lipid_dysregulation_module","CH25H"
"hepatic_lipid_dysregulation_module","CROT"
"hepatic_lipid_dysregulation_module","CYP39A1"
"hepatic_lipid_dysregulation_module","CYP46A1"
"hepatic_lipid_dysregulation_module","DIO1"
"hepatic_lipid_dysregulation_module","DIO2"
"hepatic_lipid_dysregulation_module","EFHC1"
"hepatic_lipid_dysregulation_module","EPHX2"
"hepatic_lipid_dysregulation_module","FADS1"
"hepatic_lipid_dysregulation_module","FADS2"
"hepatic_lipid_dysregulation_module","FDXR"
"hepatic_lipid_dysregulation_module","GC"
"hepatic_lipid_dysregulation_module","GCLM"
"hepatic_lipid_dysregulation_module","GNMT"
"hepatic_lipid_dysregulation_module","GNPAT"
"hepatic_lipid_dysregulation_module","GSTK1"
"hepatic_lipid_dysregulation_module","HACL1"
"hepatic_lipid_dysregulation_module","HAO1"
"hepatic_lipid_dysregulation_module","HSD17B6"
"hepatic_lipid_dysregulation_module","HSD3B1"
"hepatic_lipid_dysregulation_module","HSD3B7"
"hepatic_lipid_dysregulation_module","IDH2"
"hepatic_lipid_dysregulation_module","ISOC1"
"hepatic_lipid_dysregulation_module","KLF1"
"hepatic_lipid_dysregulation_module","LCK"
"hepatic_lipid_dysregulation_module","LIPE"
"hepatic_lipid_dysregulation_module","LONP2"
"hepatic_lipid_dysregulation_module","NEDD4"
"hepatic_lipid_dysregulation_module","NPC1"
"hepatic_lipid_dysregulation_module","NR1I2"
"hepatic_lipid_dysregulation_module","NR3C2"
"hepatic_lipid_dysregulation_module","NUDT12"
"hepatic_lipid_dysregulation_module","OPTN"
"hepatic_lipid_dysregulation_module","PAOX"
"hepatic_lipid_dysregulation_module","PECR"
"hepatic_lipid_dysregulation_module","PEX1"
"hepatic_lipid_dysregulation_module","PEX11A"
"hepatic_lipid_dysregulation_module","PEX11G"
"hepatic_lipid_dysregulation_module","PEX12"
"hepatic_lipid_dysregulation_module","PEX13"
"hepatic_lipid_dysregulation_module","PEX16"
"hepatic_lipid_dysregulation_module","PEX19"
"hepatic_lipid_dysregulation_module","PEX26"
"hepatic_lipid_dysregulation_module","PEX6"
"hepatic_lipid_dysregulation_module","PEX7"
"hepatic_lipid_dysregulation_module","PFKM"
"hepatic_lipid_dysregulation_module","PHYH"
"hepatic_lipid_dysregulation_module","PIPOX"
"hepatic_lipid_dysregulation_module","PNPLA8"
"hepatic_lipid_dysregulation_module","PRDX5"
"hepatic_lipid_dysregulation_module","PXMP2"
"hepatic_lipid_dysregulation_module","RBP1"
"hepatic_lipid_dysregulation_module","RXRG"
"hepatic_lipid_dysregulation_module","SCP2"
"hepatic_lipid_dysregulation_module","SERPINA6"
"hepatic_lipid_dysregulation_module","SLC23A1"
"hepatic_lipid_dysregulation_module","SLC23A2"
"hepatic_lipid_dysregulation_module","SLC27A2"
"hepatic_lipid_dysregulation_module","SLC29A1"
"hepatic_lipid_dysregulation_module","SLC35B2"
"hepatic_lipid_dysregulation_module","SLC67A1"
"hepatic_lipid_dysregulation_module","SLCO1A2"
"hepatic_lipid_dysregulation_module","SOAT2"
"hepatic_lipid_dysregulation_module","SOD1"
"hepatic_lipid_dysregulation_module","SULT1B1"
"hepatic_lipid_dysregulation_module","SULT2B1"
"hepatic_lipid_dysregulation_module","TFCP2L1"
"hepatic_lipid_dysregulation_module","TTR"
"hepatic_ECM_fibrosis_module","ACTA2"
"hepatic_ECM_fibrosis_module","AREG"
"hepatic_ECM_fibrosis_module","BAMBI"
"hepatic_ECM_fibrosis_module","BMP1"
"hepatic_ECM_fibrosis_module","CALD1"
"hepatic_ECM_fibrosis_module","CAP2"
"hepatic_ECM_fibrosis_module","CDH1"
"hepatic_ECM_fibrosis_module","CDH2"
"hepatic_ECM_fibrosis_module","CDH11"
"hepatic_ECM_fibrosis_module","COL1A1"
"hepatic_ECM_fibrosis_module","COL1A2"
"hepatic_ECM_fibrosis_module","COL3A1"
"hepatic_ECM_fibrosis_module","COL5A1"
"hepatic_ECM_fibrosis_module","COL5A2"
"hepatic_ECM_fibrosis_module","COL6A1"
"hepatic_ECM_fibrosis_module","COL6A2"
"hepatic_ECM_fibrosis_module","COL6A3"
"hepatic_ECM_fibrosis_module","DSC2"
"hepatic_ECM_fibrosis_module","DSP"
"hepatic_ECM_fibrosis_module","EMP3"
"hepatic_ECM_fibrosis_module","FBN1"
"hepatic_ECM_fibrosis_module","FGFR1"
"hepatic_ECM_fibrosis_module","FN1"
"hepatic_ECM_fibrosis_module","FOXC2"
"hepatic_ECM_fibrosis_module","GNG11"
"hepatic_ECM_fibrosis_module","GSC"
"hepatic_ECM_fibrosis_module","IGFBP3"
"hepatic_ECM_fibrosis_module","IGFBP4"
"hepatic_ECM_fibrosis_module","IL15"
"hepatic_ECM_fibrosis_module","ITGA5"
"hepatic_ECM_fibrosis_module","ITGAV"
"hepatic_ECM_fibrosis_module","ITGB1"
"hepatic_ECM_fibrosis_module","ITGB3"
"hepatic_ECM_fibrosis_module","ITGB5"
"hepatic_ECM_fibrosis_module","JAG1"
"hepatic_ECM_fibrosis_module","KRT14"
"hepatic_ECM_fibrosis_module","KRT19"
"hepatic_ECM_fibrosis_module","KRT7"
"hepatic_ECM_fibrosis_module","LAMA1"
"hepatic_ECM_fibrosis_module","LAMA3"
"hepatic_ECM_fibrosis_module","LAMB1"
"hepatic_ECM_fibrosis_module","LAMC1"
"hepatic_ECM_fibrosis_module","LAMC2"
"hepatic_ECM_fibrosis_module","LOX"
"hepatic_ECM_fibrosis_module","LOXL1"
"hepatic_ECM_fibrosis_module","LOXL2"
"hepatic_ECM_fibrosis_module","MMP2"
"hepatic_ECM_fibrosis_module","MMP3"
"hepatic_ECM_fibrosis_module","MMP9"
"hepatic_ECM_fibrosis_module","MSX1"
"hepatic_ECM_fibrosis_module","NOTCH1"
"hepatic_ECM_fibrosis_module","NRCAM"
"hepatic_ECM_fibrosis_module","OCLN"
"hepatic_ECM_fibrosis_module","PDGFB"
"hepatic_ECM_fibrosis_module","PDGFRA"
"hepatic_ECM_fibrosis_module","PLEK2"
"hepatic_ECM_fibrosis_module","POSTN"
"hepatic_ECM_fibrosis_module","PRRX1"
"hepatic_ECM_fibrosis_module","RAC1"
"hepatic_ECM_fibrosis_module","SERPINE1"
"hepatic_ECM_fibrosis_module","SFRP1"
"hepatic_ECM_fibrosis_module","SNAI1"
"hepatic_ECM_fibrosis_module","SNAI2"
"hepatic_ECM_fibrosis_module","SOX10"
"hepatic_ECM_fibrosis_module","SPARC"
"hepatic_ECM_fibrosis_module","SPP1"
"hepatic_ECM_fibrosis_module","SRI"
"hepatic_ECM_fibrosis_module","STEAP1"
"hepatic_ECM_fibrosis_module","STEAP2"
"hepatic_ECM_fibrosis_module","TFPI2"
"hepatic_ECM_fibrosis_module","TGFB1"
"hepatic_ECM_fibrosis_module","TGFB2"
"hepatic_ECM_fibrosis_module","TGFB3"
"hepatic_ECM_fibrosis_module","TGFBR1"
"hepatic_ECM_fibrosis_module","TGFBR2"
"hepatic_ECM_fibrosis_module","TIMP1"
"hepatic_ECM_fibrosis_module","TIMP3"
"hepatic_ECM_fibrosis_module","TMEM132A"
"hepatic_ECM_fibrosis_module","TWIST1"
"hepatic_ECM_fibrosis_module","TWIST2"
"hepatic_ECM_fibrosis_module","VIM"
"hepatic_ECM_fibrosis_module","VSIR"
"hepatic_ECM_fibrosis_module","WNT5A"
"hepatic_ECM_fibrosis_module","WNT5B"
"hepatic_ECM_fibrosis_module","ZEB1"
"hepatic_ECM_fibrosis_module","ZEB2"
"hepatic_ECM_fibrosis_module","ACVR1"
"hepatic_ECM_fibrosis_module","ACVR1B"
"hepatic_ECM_fibrosis_module","ACVR2A"
"hepatic_ECM_fibrosis_module","ACVR2B"
"hepatic_ECM_fibrosis_module","APC"
"hepatic_ECM_fibrosis_module","ARID4A"
"hepatic_ECM_fibrosis_module","BMP2"
"hepatic_ECM_fibrosis_module","BMP4"
"hepatic_ECM_fibrosis_module","BMP6"
"hepatic_ECM_fibrosis_module","BMP7"
"hepatic_ECM_fibrosis_module","BMPR1A"
"hepatic_ECM_fibrosis_module","BMPR2"
"hepatic_ECM_fibrosis_module","CDKN1A"
"hepatic_ECM_fibrosis_module","CDKN2B"
"hepatic_ECM_fibrosis_module","CHRD"
"hepatic_ECM_fibrosis_module","CKAP2"
"hepatic_ECM_fibrosis_module","CTNNB1"
"hepatic_ECM_fibrosis_module","CUL1"
"hepatic_ECM_fibrosis_module","DAXX"
"hepatic_ECM_fibrosis_module","DCN"
"hepatic_ECM_fibrosis_module","E2F4"
"hepatic_ECM_fibrosis_module","E2F5"
"hepatic_ECM_fibrosis_module","EMD"
"hepatic_ECM_fibrosis_module","FKBP1A"
"hepatic_ECM_fibrosis_module","FNTA"
"hepatic_ECM_fibrosis_module","FURIN"
"hepatic_ECM_fibrosis_module","GDF11"
"hepatic_ECM_fibrosis_module","GDF15"
"hepatic_ECM_fibrosis_module","GDF5"
"hepatic_ECM_fibrosis_module","GDF7"
"hepatic_ECM_fibrosis_module","GDF9"
"hepatic_ECM_fibrosis_module","HIPK2"
"hepatic_ECM_fibrosis_module","ID1"
"hepatic_ECM_fibrosis_module","ID2"
"hepatic_ECM_fibrosis_module","ID3"
"hepatic_ECM_fibrosis_module","IFNG"
"hepatic_ECM_fibrosis_module","JUN"
"hepatic_ECM_fibrosis_module","LEFTY1"
"hepatic_ECM_fibrosis_module","LEFTY2"
"hepatic_ECM_fibrosis_module","LTBP1"
"hepatic_ECM_fibrosis_module","LTBP2"
"hepatic_ECM_fibrosis_module","LTBP3"
"hepatic_ECM_fibrosis_module","LTBP4"
"hepatic_ECM_fibrosis_module","MAP3K7"
"hepatic_ECM_fibrosis_module","NCOR2"
"hepatic_ECM_fibrosis_module","NOG"
"hepatic_ECM_fibrosis_module","PMEPA1"
"hepatic_ECM_fibrosis_module","PPP2CA"
"hepatic_ECM_fibrosis_module","PPP2R1A"
"hepatic_ECM_fibrosis_module","PRDM4"
"hepatic_ECM_fibrosis_module","RAB31"
"hepatic_ECM_fibrosis_module","RBL1"
"hepatic_ECM_fibrosis_module","RBL2"
"hepatic_ECM_fibrosis_module","RBX1"
"hepatic_ECM_fibrosis_module","RHOA"
"hepatic_ECM_fibrosis_module","ROCK1"
"hepatic_ECM_fibrosis_module","RPS6KB2"
"hepatic_ECM_fibrosis_module","SKP1"
"hepatic_ECM_fibrosis_module","SKP2"
"hepatic_ECM_fibrosis_module","SMAD1"
"hepatic_ECM_fibrosis_module","SMAD2"
"hepatic_ECM_fibrosis_module","SMAD3"
"hepatic_ECM_fibrosis_module","SMAD4"
"hepatic_ECM_fibrosis_module","SMAD5"
"hepatic_ECM_fibrosis_module","SMAD6"
"hepatic_ECM_fibrosis_module","SMAD7"
"hepatic_ECM_fibrosis_module","SMAD9"
"hepatic_ECM_fibrosis_module","SMURF1"
"hepatic_ECM_fibrosis_module","SMURF2"
"hepatic_ECM_fibrosis_module","SPTBN1"
"hepatic_ECM_fibrosis_module","TGFBR3"
"hepatic_ECM_fibrosis_module","THBS1"
"hepatic_ECM_fibrosis_module","TNF"
"hepatic_ECM_fibrosis_module","TRIM33"
"hepatic_ECM_fibrosis_module","UBE2D1"
"hepatic_ECM_fibrosis_module","UBE2D3"
"hepatic_ECM_fibrosis_module","WWTR1"
"hepatic_ECM_fibrosis_module","XIAP"
"hepatic_ECM_fibrosis_module","ZFYVE9"
"hepatic_ECM_fibrosis_module","COL4A1"
"hepatic_ECM_fibrosis_module","COL4A2"
"hepatic_ECM_fibrosis_module","COL4A3"
"hepatic_ECM_fibrosis_module","COL4A4"
"hepatic_ECM_fibrosis_module","COL5A3"
"hepatic_ECM_fibrosis_module","COL7A1"
"hepatic_ECM_fibrosis_module","COL8A1"
"hepatic_ECM_fibrosis_module","COL8A2"
"hepatic_ECM_fibrosis_module","COL11A1"
"hepatic_ECM_fibrosis_module","COL12A1"
"hepatic_ECM_fibrosis_module","COL14A1"
"hepatic_ECM_fibrosis_module","COL15A1"
"hepatic_ECM_fibrosis_module","COL16A1"
"hepatic_ECM_fibrosis_module","COL18A1"
"hepatic_ECM_fibrosis_module","MMP1"
"hepatic_ECM_fibrosis_module","MMP7"
"hepatic_ECM_fibrosis_module","MMP8"
"hepatic_ECM_fibrosis_module","MMP10"
"hepatic_ECM_fibrosis_module","MMP11"
"hepatic_ECM_fibrosis_module","MMP12"
"hepatic_ECM_fibrosis_module","MMP14"
"hepatic_ECM_fibrosis_module","MMP15"
"hepatic_ECM_fibrosis_module","MMP16"
"hepatic_ECM_fibrosis_module","MMP17"
"hepatic_ECM_fibrosis_module","TIMP2"
"hepatic_ECM_fibrosis_module","TIMP4"
"hepatic_ECM_fibrosis_module","PDGFRB"
"hepatic_ECM_fibrosis_module","HGF"
"hepatic_ECM_fibrosis_module","ADAM12"
"hepatic_ECM_fibrosis_module","THY1"
"hepatic_ECM_fibrosis_module","THBS2"
"hepatic_ECM_fibrosis_module","HAS2"
"hepatic_ECM_fibrosis_module","ABI3BP"
"hepatic_ECM_fibrosis_module","ANPEP"
"hepatic_ECM_fibrosis_module","APLP1"
"hepatic_ECM_fibrosis_module","BASP1"
"hepatic_ECM_fibrosis_module","BDNF"
"hepatic_ECM_fibrosis_module","BGN"
"hepatic_ECM_fibrosis_module","CADM1"
"hepatic_ECM_fibrosis_module","CALU"
"hepatic_ECM_fibrosis_module","CAPG"
"hepatic_ECM_fibrosis_module","CCN1"
"hepatic_ECM_fibrosis_module","CCN2"
"hepatic_ECM_fibrosis_module","CD44"
"hepatic_ECM_fibrosis_module","CD59"
"hepatic_ECM_fibrosis_module","CDH6"
"hepatic_ECM_fibrosis_module","COLGALT1"
"hepatic_ECM_fibrosis_module","COMP"
"hepatic_ECM_fibrosis_module","COPA"
"hepatic_ECM_fibrosis_module","CRLF1"
"hepatic_ECM_fibrosis_module","CTHRC1"
"hepatic_ECM_fibrosis_module","CXCL1"
