"relative_path","baseline_sha256","final_sha256","baseline_size_bytes","final_size_bytes","hash_status","error"
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998367_C150-Ann-Daly_S13.counts.txt.gz","657411d578fd621ae5d260373430d9f0b64d4638569c623949797de99f4dd2b7","657411d578fd621ae5d260373430d9f0b64d4638569c623949797de99f4dd2b7","212231","212231","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998368_C171-Ann-Daly_S16.counts.txt.gz","95fed17f52375b255cf4893940d0ee2cbbef18a28c30476498914bde7c9afbe1","95fed17f52375b255cf4893940d0ee2cbbef18a28c30476498914bde7c9afbe1","212304","212304","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998369_C173-Ann-Daly_S16.counts.txt.gz","30f433b5c631c9229ddf5bf7ceed006ad64873f6fbcb84c9e3be3c0cd86eee5d","30f433b5c631c9229ddf5bf7ceed006ad64873f6fbcb84c9e3be3c0cd86eee5d","208795","208795","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998370_C18-Ann-Daly_S3.counts.txt.gz","92a2c23244ad92f67b775192e34211e6166362d1f0aa3839f4b51ea9988f47f8","92a2c23244ad92f67b775192e34211e6166362d1f0aa3839f4b51ea9988f47f8","214589","214589","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998371_C29-Ann-Daly_S4.counts.txt.gz","aef9bfaaec5f4daa26a70ae97fb38176999615ce8a4be414321a357aabbe9f1c","aef9bfaaec5f4daa26a70ae97fb38176999615ce8a4be414321a357aabbe9f1c","212196","212196","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998372_C61-Ann-Daly_S5.counts.txt.gz","c3bd007edc80017765c70cfdc1517f8f4ec8b17a92ac0f56912a999f5450f602","c3bd007edc80017765c70cfdc1517f8f4ec8b17a92ac0f56912a999f5450f602","213131","213131","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998373_C68-Ann-Daly_S6.counts.txt.gz","967b1bc57d16b812473ec89f2a47ead58409d9575bdda188d7034edc7d9d2cf0","967b1bc57d16b812473ec89f2a47ead58409d9575bdda188d7034edc7d9d2cf0","211404","211404","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998374_C69-Ann-Daly_S7.counts.txt.gz","1a3a0104c4a0d0534d9262cf9f5ef105ddb6019964f414f9a414a2bb815b685d","1a3a0104c4a0d0534d9262cf9f5ef105ddb6019964f414f9a414a2bb815b685d","211289","211289","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998375_C73-Ann-Daly_S8.counts.txt.gz","683db94924314dd3a95c250860d4169f2a7ddd1907a5e3e7bab977a9693c82ce","683db94924314dd3a95c250860d4169f2a7ddd1907a5e3e7bab977a9693c82ce","212294","212294","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998376_C76-Ann-Daly_S9.counts.txt.gz","2e8e56f7ec9ef7dbe36630a1437f03874555d5b76e8546a5b1687141ac42b463","2e8e56f7ec9ef7dbe36630a1437f03874555d5b76e8546a5b1687141ac42b463","212397","212397","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998377_C81-Ann-Daly_S10.counts.txt.gz","33bab050b9a2471c0a3eea08d033a307350f020957ac9d83bcde8c9f9a31bd01","33bab050b9a2471c0a3eea08d033a307350f020957ac9d83bcde8c9f9a31bd01","213210","213210","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998378_C82-Ann-Daly_S11.counts.txt.gz","e1092d0f723bd30bad29b686ed8d8937e313198fc6d9d33ab89c935816cfc58d","e1092d0f723bd30bad29b686ed8d8937e313198fc6d9d33ab89c935816cfc58d","212034","212034","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998379_C90-Ann-Daly_S12.counts.txt.gz","c6c5a6ac8fba931f0400e22a090f1d1055129670921e6432234c403008fc0ba0","c6c5a6ac8fba931f0400e22a090f1d1055129670921e6432234c403008fc0ba0","213256","213256","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998380_C93-Ann-Daly_S13.counts.txt.gz","601dbb17ea24013afbeeb2cf08f4218d9e0b07b114c0b24edc54145e31743c70","601dbb17ea24013afbeeb2cf08f4218d9e0b07b114c0b24edc54145e31743c70","212756","212756","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998381_C94-Ann-Daly_S15.counts.txt.gz","382a19490e476a937dd3078d077634700c3f29a63f9ae906c207f76cc804f00e","382a19490e476a937dd3078d077634700c3f29a63f9ae906c207f76cc804f00e","212494","212494","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998382_C99-Ann-Daly_S16.counts.txt.gz","4347de941a3dfc37b5ae3b582657616b8941d570ae2819ae01d8a8305c203d51","4347de941a3dfc37b5ae3b582657616b8941d570ae2819ae01d8a8305c203d51","214497","214497","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW.tar","c41e89396867fe3844b858becee7ed0541cd8bf15f2d3a38f868dcfd96adfd3f","c41e89396867fe3844b858becee7ed0541cd8bf15f2d3a38f868dcfd96adfd3f","14571520","14571520","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106590_NAFLD01_FPKM.txt.gz","fa2a99c4b0f2cc0e55aadcbe577f9a7aa90c07fd39a3695b41139d0acb6ab8ec","fa2a99c4b0f2cc0e55aadcbe577f9a7aa90c07fd39a3695b41139d0acb6ab8ec","145283","145283","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106591_NAFLD02_FPKM.txt.gz","b27795f4421208409cfa2c2a526fa3ce6924f08eb9af0eb4e9d840a2086ecb5a","b27795f4421208409cfa2c2a526fa3ce6924f08eb9af0eb4e9d840a2086ecb5a","146037","146037","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106592_NAFLD03_FPKM.txt.gz","a9f15523c0b55a4250b080dd31916f9d8923d926e90d1a921c8dcf5003e0d441","a9f15523c0b55a4250b080dd31916f9d8923d926e90d1a921c8dcf5003e0d441","141749","141749","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106593_NAFLD04_FPKM.txt.gz","b2fb54abe120718c3d7491a076c7aede63af46003f4473911d1479ad169ae350","b2fb54abe120718c3d7491a076c7aede63af46003f4473911d1479ad169ae350","147677","147677","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106594_NAFLD05_FPKM.txt.gz","da1924e64a21fc509d4fbbe6e16b5ae1cc8d3a12869a97592f53e0b3016a0d0e","da1924e64a21fc509d4fbbe6e16b5ae1cc8d3a12869a97592f53e0b3016a0d0e","148205","148205","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106595_NAFLD06_FPKM.txt.gz","c9067dc317dd81055d9dbea0872a8880c46bad3c866c02bb6128a2ab41896a6b","c9067dc317dd81055d9dbea0872a8880c46bad3c866c02bb6128a2ab41896a6b","147915","147915","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106596_NAFLD07_FPKM.txt.gz","4900f81e9dd7594ee443c80ab5dff3983ce7ca285301e39ed59d7c1631615047","4900f81e9dd7594ee443c80ab5dff3983ce7ca285301e39ed59d7c1631615047","146838","146838","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106597_NAFLD08_FPKM.txt.gz","c6ea8bdbf0f04976db466f01c5b8d270861a2dfc5627aeb117b384f48716a840","c6ea8bdbf0f04976db466f01c5b8d270861a2dfc5627aeb117b384f48716a840","149367","149367","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106598_NAFLD09_FPKM.txt.gz","4f2d4dac84c4da849d67ee512b8f784d7f25b0104fd202667945bc6b936b4f52","4f2d4dac84c4da849d67ee512b8f784d7f25b0104fd202667945bc6b936b4f52","149061","149061","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106599_NAFLD10_FPKM.txt.gz","14d3afc9a221c972c92dd4e578a2bd767577f9d0bb6ff28512d63ec9ac748e54","14d3afc9a221c972c92dd4e578a2bd767577f9d0bb6ff28512d63ec9ac748e54","147328","147328","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106600_NAFLD11_FPKM.txt.gz","998fb098281f8028b426981c59cbfe83d35484f6e9b887b1c3977cece4424cbd","998fb098281f8028b426981c59cbfe83d35484f6e9b887b1c3977cece4424cbd","148795","148795","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106601_NAFLD12_FPKM.txt.gz","4f84d9e6910406611d45fc68bd4d235a03821bb980625316d728c48730aa85fe","4f84d9e6910406611d45fc68bd4d235a03821bb980625316d728c48730aa85fe","148660","148660","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106602_NAFLD13_FPKM.txt.gz","cbe2b45e0f53a0012c8b1c8bc36b8529d67a4f966f744198cc17cbeecd2e4219","cbe2b45e0f53a0012c8b1c8bc36b8529d67a4f966f744198cc17cbeecd2e4219","149010","149010","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106603_NAFLD14_FPKM.txt.gz","db584dae20fbc0b8b658a55252a1531f351732eba00a109a594458384cf5e615","db584dae20fbc0b8b658a55252a1531f351732eba00a109a594458384cf5e615","147708","147708","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106604_NAFLD15_FPKM.txt.gz","ab1452f724c3ca063c4d6eae3600163e2edcfdd8b68d46d732fe0a90ffbaa55b","ab1452f724c3ca063c4d6eae3600163e2edcfdd8b68d46d732fe0a90ffbaa55b","147400","147400","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106605_NAFLD16_FPKM.txt.gz","928ac68f07609ef7b68d611ca5433d93e519b8e4249e7fd7cf1ddeb5d926e833","928ac68f07609ef7b68d611ca5433d93e519b8e4249e7fd7cf1ddeb5d926e833","147526","147526","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106606_NAFLD17_FPKM.txt.gz","aa1338c1400e7d98a12452d2dded7019752714376d35bfbdc87238fc3eb9a45d","aa1338c1400e7d98a12452d2dded7019752714376d35bfbdc87238fc3eb9a45d","148168","148168","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106607_NAFLD18_FPKM.txt.gz","a5effb1204fdfb17c8e86b3fc8cb18eb7cb58b2aa0c11c3c74c185b9d77ca7e0","a5effb1204fdfb17c8e86b3fc8cb18eb7cb58b2aa0c11c3c74c185b9d77ca7e0","147317","147317","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106608_NAFLD19_FPKM.txt.gz","6d357c0f21e7a6e66046cb145bf0656986e8d6e4529ec1b7eb24a08cccc874d1","6d357c0f21e7a6e66046cb145bf0656986e8d6e4529ec1b7eb24a08cccc874d1","150497","150497","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106609_NAFLD20_FPKM.txt.gz","c443398d7d6921f0578f0e85d951dd172e19691e9113fd02f6568cc284687c2a","c443398d7d6921f0578f0e85d951dd172e19691e9113fd02f6568cc284687c2a","147871","147871","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106610_NAFLD21_FPKM.txt.gz","5871b71c9e1ed0ec61b4350c53080d9b7bf2ada9781e83cd9af5d81a04f8e671","5871b71c9e1ed0ec61b4350c53080d9b7bf2ada9781e83cd9af5d81a04f8e671","147701","147701","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106611_NAFLD22_FPKM.txt.gz","1506eb0806ffde562b21580544d0ce162e6b13158bb72c46b175af24c451923e","1506eb0806ffde562b21580544d0ce162e6b13158bb72c46b175af24c451923e","147782","147782","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106612_NAFLD23_FPKM.txt.gz","d81037664648598a9324a69acb0e51319578a2af178c7fae8bb22e903c4500ff","d81037664648598a9324a69acb0e51319578a2af178c7fae8bb22e903c4500ff","148784","148784","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106613_NAFLD24_FPKM.txt.gz","9789aaf3ac04713e69677015e292e16a32edd5c473f78084e57b86ee27ccb86d","9789aaf3ac04713e69677015e292e16a32edd5c473f78084e57b86ee27ccb86d","149409","149409","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106614_NAFLD25_FPKM.txt.gz","43320a9a404fce7d66f3047839ffc5c617c02178bbc0d55895994f096a96fee7","43320a9a404fce7d66f3047839ffc5c617c02178bbc0d55895994f096a96fee7","149816","149816","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106615_NAFLD26_FPKM.txt.gz","bb5c59e18bb6a9d90696edb0d04d388f0f7c0f19a454b3a271febd787742fc76","bb5c59e18bb6a9d90696edb0d04d388f0f7c0f19a454b3a271febd787742fc76","146731","146731","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106616_NAFLD27_FPKM.txt.gz","406865ba8c879461043f55cc3afe471ae14ec423a71114bbd76974ce4badbf76","406865ba8c879461043f55cc3afe471ae14ec423a71114bbd76974ce4badbf76","146690","146690","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106617_NAFLD28_FPKM.txt.gz","16b0a4f03544bb3fea14e476a3578271dbcf0c665c2c285f07cd7320fd426103","16b0a4f03544bb3fea14e476a3578271dbcf0c665c2c285f07cd7320fd426103","148223","148223","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106618_NAFLD29_FPKM.txt.gz","8a3cc550754db035cf3b31031cab9f7c71bfa7112669afad4c4f5972a4d68753","8a3cc550754db035cf3b31031cab9f7c71bfa7112669afad4c4f5972a4d68753","147152","147152","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106619_NAFLD30_FPKM.txt.gz","780c6920f9939f2fa3465c6d3bdeb1f7b2de461eaba009424a4ea2def997fd77","780c6920f9939f2fa3465c6d3bdeb1f7b2de461eaba009424a4ea2def997fd77","146378","146378","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106620_NAFLD31_FPKM.txt.gz","0ba5e22d6a6489ea3d36c198dc40a94d51aa8c9bea3a26a65f95f9567c46ea87","0ba5e22d6a6489ea3d36c198dc40a94d51aa8c9bea3a26a65f95f9567c46ea87","148831","148831","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106621_NAFLD32_FPKM.txt.gz","9fddda4e3bea91166deb8a368245353c39ae141788cb2db516f5c95560f4cd32","9fddda4e3bea91166deb8a368245353c39ae141788cb2db516f5c95560f4cd32","146974","146974","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106622_NAFLD33_FPKM.txt.gz","0ef943132bbfd4c68e79881af68b6d3ac03d199863a818fbf8b0a26b5dde7cf9","0ef943132bbfd4c68e79881af68b6d3ac03d199863a818fbf8b0a26b5dde7cf9","147759","147759","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106623_NAFLD34_FPKM.txt.gz","1e3f360bef9935f18f0f3b9a17a137cd67ac3b3d958e722a4a8db46983fa8901","1e3f360bef9935f18f0f3b9a17a137cd67ac3b3d958e722a4a8db46983fa8901","147493","147493","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106624_NAFLD35_FPKM.txt.gz","ec8f52180825e4d723c89c640f8ad6a4d7293df2902cde1077e96ae003fbc643","ec8f52180825e4d723c89c640f8ad6a4d7293df2902cde1077e96ae003fbc643","146614","146614","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106625_NAFLD36_FPKM.txt.gz","4082edc1397b4339fe176115ec195752eadbcb5137d9cead341b6059feb8d6eb","4082edc1397b4339fe176115ec195752eadbcb5137d9cead341b6059feb8d6eb","149051","149051","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106626_NAFLD37_FPKM.txt.gz","d8c51300a97a0c6be0d3f8f02f6e8baf3904943b68d18f16e9f80bf9d918b5e6","d8c51300a97a0c6be0d3f8f02f6e8baf3904943b68d18f16e9f80bf9d918b5e6","147108","147108","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106627_NAFLD38_FPKM.txt.gz","96a411c0cd1346b8b7a90a6922e13a662a1513998c645b7971697eddd886ccc1","96a411c0cd1346b8b7a90a6922e13a662a1513998c645b7971697eddd886ccc1","147516","147516","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106628_NAFLD39_FPKM.txt.gz","ac4dd4d9274fe83287568e1baf6cc219d861114d817fb41b5e3e01b0783ca061","ac4dd4d9274fe83287568e1baf6cc219d861114d817fb41b5e3e01b0783ca061","148476","148476","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106629_NAFLD40_FPKM.txt.gz","4c75445532cc164c47177fa0db4d4f063e9c7c21fdcfcbf62e122ba46fc01f90","4c75445532cc164c47177fa0db4d4f063e9c7c21fdcfcbf62e122ba46fc01f90","148266","148266","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106630_NAFLD41_FPKM.txt.gz","0239919ab70a7c9905e8013baaf5290d109d446342fe839723bd0dc59d9292a9","0239919ab70a7c9905e8013baaf5290d109d446342fe839723bd0dc59d9292a9","147526","147526","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106631_NAFLD42_FPKM.txt.gz","c5705ce5f2f88ed901c8bb1bd18eac22494dbe44e5a628c81f6dbbd3cf342395","c5705ce5f2f88ed901c8bb1bd18eac22494dbe44e5a628c81f6dbbd3cf342395","148606","148606","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106632_NAFLD43_FPKM.txt.gz","d61b63de4499aef23401a2e99fa66020c9c2067e258987adb2ec6d843450dbcb","d61b63de4499aef23401a2e99fa66020c9c2067e258987adb2ec6d843450dbcb","141538","141538","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106633_NAFLD44_FPKM.txt.gz","418ba90bbe7d7ce5a18abc00f65a1c76f75ff9e9e84344f3d0fc1da7af249415","418ba90bbe7d7ce5a18abc00f65a1c76f75ff9e9e84344f3d0fc1da7af249415","146326","146326","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106634_NAFLD45_FPKM.txt.gz","21d08d6adcd7eb772eafc10f823a26fe5f9676dfb77f4e9799d3f2713de75fb5","21d08d6adcd7eb772eafc10f823a26fe5f9676dfb77f4e9799d3f2713de75fb5","147243","147243","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106635_NAFLD46_FPKM.txt.gz","3ad8282c6f7841af5f07c2fa0a4ea4ffba2663f18aa702be7f7772a03312f128","3ad8282c6f7841af5f07c2fa0a4ea4ffba2663f18aa702be7f7772a03312f128","145488","145488","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106636_NAFLD47_FPKM.txt.gz","26deb9991309f1c3d1c6679b64a4f800a029de8f6d1ce2c103ac528dec6578e8","26deb9991309f1c3d1c6679b64a4f800a029de8f6d1ce2c103ac528dec6578e8","149213","149213","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106637_NAFLD48_FPKM.txt.gz","11d7b70f6f2ce6181b0c7cb2eb203c6289f242c05d43b766b308e177c21680ec","11d7b70f6f2ce6181b0c7cb2eb203c6289f242c05d43b766b308e177c21680ec","150380","150380","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106638_NAFLD49_FPKM.txt.gz","26e674894af6f2c7ee5ba9191257e159529799444a96a4f459cfae58e2c1d0ac","26e674894af6f2c7ee5ba9191257e159529799444a96a4f459cfae58e2c1d0ac","147806","147806","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106639_NAFLD50_FPKM.txt.gz","25a6c52c55be94176fe69dc2cb206e2bbc6f51c905dd86e6d9e030eee97909bb","25a6c52c55be94176fe69dc2cb206e2bbc6f51c905dd86e6d9e030eee97909bb","147420","147420","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106640_NAFLD51_FPKM.txt.gz","dc9b8c718826380cbaff3a6e32ff928bdf0dc9b45188be1c487fd0c29138516a","dc9b8c718826380cbaff3a6e32ff928bdf0dc9b45188be1c487fd0c29138516a","148789","148789","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106641_NAFLD52_FPKM.txt.gz","48fba691340990c8c6d868e35b8c37e8aaf8243c79712815a021547b2a4350fe","48fba691340990c8c6d868e35b8c37e8aaf8243c79712815a021547b2a4350fe","148175","148175","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106642_NAFLD53_FPKM.txt.gz","97911592af712191c2a7100db2e1c6231c2eae0aa3ef882dbb760b41b2422cc0","97911592af712191c2a7100db2e1c6231c2eae0aa3ef882dbb760b41b2422cc0","146269","146269","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106643_NAFLD54_FPKM.txt.gz","c3a3c2e80ee650ff7f61de397aab86d6f446ceb0238383fd8390a93a782f067d","c3a3c2e80ee650ff7f61de397aab86d6f446ceb0238383fd8390a93a782f067d","149328","149328","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106644_NAFLD55_FPKM.txt.gz","fa603b05ec58a8779ff90badf9ca8a360addd567627faa57b0788a039b8cce46","fa603b05ec58a8779ff90badf9ca8a360addd567627faa57b0788a039b8cce46","147405","147405","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106645_NAFLD56_FPKM.txt.gz","52c74639dd688a9e4ab1d0f12d24634d72b770a7cb8742beda71151cb7584673","52c74639dd688a9e4ab1d0f12d24634d72b770a7cb8742beda71151cb7584673","147915","147915","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106646_NAFLD57_FPKM.txt.gz","81a1329801f629b26748dc439519b4be393db012a052ed67020418164ed2f05a","81a1329801f629b26748dc439519b4be393db012a052ed67020418164ed2f05a","148882","148882","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106647_NAFLD58_FPKM.txt.gz","f06f308bfa97ddc27fae504ccdc490db9d90a4f9a6da05765a6eab1bbb13dc03","f06f308bfa97ddc27fae504ccdc490db9d90a4f9a6da05765a6eab1bbb13dc03","149624","149624","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106648_NAFLD59_FPKM.txt.gz","a9a8113c09215eaedf61425e80c8a3517c8f0c59981d41601480c8f260eef6ec","a9a8113c09215eaedf61425e80c8a3517c8f0c59981d41601480c8f260eef6ec","150003","150003","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106649_NAFLD60_FPKM.txt.gz","220efa982714f0a18542d9b4466d405fed8e7387f9b30659c6d81281d25c61d9","220efa982714f0a18542d9b4466d405fed8e7387f9b30659c6d81281d25c61d9","148601","148601","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106650_NAFLD61_FPKM.txt.gz","96a8deebc8973fef4d965e393db072374b4bb57c25b6bd3965d597f6c4391649","96a8deebc8973fef4d965e393db072374b4bb57c25b6bd3965d597f6c4391649","148565","148565","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106651_NAFLD62_FPKM.txt.gz","b7a8223837bf6e68464cf74399f47b942221f579e07ead301515332cef57f84e","b7a8223837bf6e68464cf74399f47b942221f579e07ead301515332cef57f84e","148070","148070","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106652_NAFLD63_FPKM.txt.gz","2d9e3995c984f08638a19431b7f8683d931bed6617611e82e8b691a839a397d6","2d9e3995c984f08638a19431b7f8683d931bed6617611e82e8b691a839a397d6","147554","147554","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106653_NAFLD64_FPKM.txt.gz","11f3fdc951f5e6141ded2bed22deaf21c9d2123a66d62241d38fe6cdc0e0d1a9","11f3fdc951f5e6141ded2bed22deaf21c9d2123a66d62241d38fe6cdc0e0d1a9","148453","148453","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE167523\GSE167523_RAW\GSM5106654_NAFLD65_FPKM.txt.gz","b6e6131b6bb989b6148e48f6377d5a0d43281ad4fc8af05e24aa58abae3ea48b","b6e6131b6bb989b6148e48f6377d5a0d43281ad4fc8af05e24aa58abae3ea48b","147251","147251","unchanged",""
